frame_id,timestamp_sec,zone_name,zone_short_id,zone_count,zone_density_pixel,zone_area_pixels,risk_level,inference_time_sec,inference_fps,count_change,density_change,density_trend,count_trend,density_rolling_mean_5s,density_rolling_std_5s,density_z_score,density_spike_anomaly,density_change_z_score,accumulation_anomaly,csv_anomaly_score
4261,141.84721434890494,crosswalk_bottom,CW4,1,1.0579939376947258e-05,94518.5,LOW,0.6191213130950928,1.6151923360558045,0.0,0.0,STABLE,STABLE,1.4106585835929677e-05,7.422338522746671e-06,-0.4751395329348798,0,-6.415596158829826e-18,0,0.0
4262,141.88050400258928,crosswalk_bottom,CW4,1,1.0579939376947258e-05,94518.5,LOW,0.6169006824493408,1.6210064738939869,0.0,0.0,STABLE,STABLE,1.4106585835929677e-05,7.422338522746671e-06,-0.4751395329348798,0,-6.415596158829826e-18,0,0.0
4263,141.9137936562736,crosswalk_bottom,CW4,1,1.0579939376947258e-05,94518.5,LOW,0.618772029876709,1.616104076648796,0.0,0.0,STABLE,STABLE,1.4106585835929677e-05,7.422338522746671e-06,-0.4751395329348798,0,-6.415596158829826e-18,0,0.0
4264,141.94708330995792,crosswalk_bottom,CW4,2,2.115987875389452e-05,94518.5,LOW,0.6186051368713379,1.616540084127991,1.0,1.0579939376947261e-05,STABLE,STABLE,1.4177118765109324e-05,7.438851725641702e-06,0.9386878844103909,0,1.4814000329589618,0,0.0
4265,141.98037296364225,crosswalk_bottom,CW4,1,1.0579939376947258e-05,94518.5,LOW,0.6176490783691406,1.6190423251993356,-1.0,-1.0579939376947261e-05,STABLE,STABLE,1.4177118765109328e-05,7.438851725641702e-06,-0.48356648590838314,0,-1.4802622979013569,0,0.0
4266,142.01366261732656,crosswalk_bottom,CW4,1,1.0579939376947258e-05,94518.5,LOW,0.6212425231933594,1.6096773203156185,0.0,0.0,STABLE,STABLE,1.4177118765109324e-05,7.438851725641702e-06,-0.4835664859083827,0,-6.32054503517122e-18,0,0.0
4267,142.0469522710109,crosswalk_bottom,CW4,1,1.0579939376947258e-05,94518.5,LOW,0.6200661659240723,1.612731116379685,0.0,0.0,STABLE,STABLE,1.4177118765109328e-05,7.438851725641702e-06,-0.48356648590838314,0,-6.32054503517122e-18,0,0.0
4268,142.08024192469523,crosswalk_bottom,CW4,1,1.0579939376947258e-05,94518.5,LOW,0.615689754486084,1.6241946413980848,0.0,0.0,STABLE,STABLE,1.4177118765109324e-05,7.438851725641702e-06,-0.4835664859083827,0,-6.32054503517122e-18,0,0.0
4269,142.11353157837954,crosswalk_bottom,CW4,3,3.1739818130841776e-05,94518.5,LOW,0.6199796199798584,1.612956245291559,2.0,2.115987875389452e-05,ACCUMULATING,ACCUMULATING,1.4318184623468624e-05,7.569660612917125e-06,2.301507874427591,0,2.8584613923282722,1,0.4
4270,142.14682123206387,crosswalk_bottom,CW4,0,0.0,94518.5,LOW,0.6162123680114746,1.622817151864402,-3.0,-3.1739818130841776e-05,DISPERSING,DISPERSING,1.4247651694288975e-05,7.65355302264327e-06,-1.8615735269798044,0,-4.059977059545712,0,0.0
4271,142.18011088574818,crosswalk_bottom,CW4,1,1.0579939376947258e-05,94518.5,LOW,0.6187219619750977,1.6162348541948928,1.0,1.0579939376947258e-05,STABLE,STABLE,1.4247651694288977e-05,7.65355302264327e-06,-0.4792169475393559,0,1.3479885647629528,0,0.0
4272,142.2134005394325,crosswalk_bottom,CW4,1,1.0579939376947258e-05,94518.5,LOW,0.6171996593475342,1.6202212442196404,0.0,0.0,STABLE,STABLE,1.4247651694288975e-05,7.65355302264327e-06,-0.4792169475393557,0,-7.194689787883651e-18,0,0.0
4273,142.24669019311685,crosswalk_bottom,CW4,0,0.0,94518.5,LOW,0.6193220615386963,1.6146687839853713,-1.0,-1.0579939376947258e-05,STABLE,STABLE,1.4177118765109328e-05,7.735888402812934e-06,-1.8326426167102186,0,-1.3309647073607116,0,0.0
4274,142.27997984680115,crosswalk_bottom,CW4,2,2.115987875389452e-05,94518.5,LOW,0.6224300861358643,1.6066061430419345,2.0,2.115987875389452e-05,ACCUMULATING,ACCUMULATING,1.4247651694288975e-05,7.751087579514866e-06,0.8917751204197044,0,2.6087356758493088,1,0.4
4275,142.3132695004855,crosswalk_bottom,CW4,1,1.0579939376947258e-05,94518.5,LOW,0.6177711486816406,1.6187224057550402,-1.0,-1.0579939376947261e-05,STABLE,STABLE,1.4247651694288977e-05,7.751087579514866e-06,-0.47318679859004736,0,-1.3012232007545055,0,0.0
4276,142.34655915416982,crosswalk_bottom,CW4,1,1.0579939376947258e-05,94518.5,LOW,0.6141879558563232,1.6281660857477471,0.0,0.0,STABLE,STABLE,1.4247651694288975e-05,7.751087579514866e-06,-0.47318679859004714,0,-6.945086567460628e-18,0,0.0
4277,142.37984880785413,crosswalk_bottom,CW4,2,2.115987875389452e-05,94518.5,LOW,0.6125092506408691,1.6326284034954557,1.0,1.0579939376947261e-05,STABLE,STABLE,1.4318184623468624e-05,7.76561210623762e-06,0.8810244494352737,0,1.2853144987904872,0,0.0
4278,142.41313846153847,crosswalk_bottom,CW4,1,1.0579939376947258e-05,94518.5,LOW,0.6172869205474854,1.61999220575268,-1.0,-1.0579939376947261e-05,STABLE,STABLE,1.4318184623468624e-05,7.76561210623762e-06,-0.4813844929904073,0,-1.2866839377079122,0,0.0
4279,142.44642811522277,crosswalk_bottom,CW4,4,4.231975750778903e-05,94518.5,LOW,0.6159641742706299,1.6234710422633123,3.0,3.1739818130841776e-05,ACCUMULATING,ACCUMULATING,1.4529783411007567e-05,8.088770273357098e-06,3.4356241007754247,1,3.656987242296209,1,1.0
4280,142.4797177689071,crosswalk_bottom,CW4,4,4.231975750778903e-05,94518.5,LOW,0.6140100955963135,1.6286377165001191,0.0,0.0,STABLE,STABLE,1.4741382198546513e-05,8.39413656060305e-06,3.2854332438047966,1,-0.024543538538900733,0,0.6
4281,142.51300742259144,crosswalk_bottom,CW4,2,2.115987875389452e-05,94518.5,LOW,0.6177420616149902,1.6187986250857778,-2.0,-2.1159878753894512e-05,DISPERSING,DISPERSING,1.481191512772616e-05,8.403379401180944e-06,0.7554060483424403,0,-2.4135917555299455,0,0.0
4282,142.54629707627575,crosswalk_bottom,CW4,2,2.115987875389452e-05,94518.5,LOW,0.6265354156494141,1.5960789685982617,0.0,0.0,STABLE,STABLE,1.4882448056905811e-05,8.412016735422745e-06,0.746245626278255,0,-0.00801857726089684,0,0.0
4283,142.57958672996008,crosswalk_bottom,CW4,3,3.1739818130841776e-05,94518.5,LOW,0.6163420677185059,1.6224756549584043,1.0,1.0579939376947256e-05,STABLE,STABLE,1.5023513915265107e-05,8.516157645893618e-06,1.962892763456188,0,1.1811433436241157,0,0.0
4284,142.6128763836444,crosswalk_bottom,CW4,2,2.115987875389452e-05,94518.5,LOW,0.6145749092102051,1.6271409473665426,-1.0,-1.0579939376947256e-05,STABLE,STABLE,1.5094046844444757e-05,8.522918018534174e-06,0.711708348743803,0,-1.1992175082631078,0,0.0
4285,142.64616603732873,crosswalk_bottom,CW4,2,2.115987875389452e-05,94518.5,LOW,0.6188633441925049,1.615865617804208,0.0,0.0,STABLE,STABLE,1.5164579773624405e-05,8.529085852909286e-06,0.702923980795094,0,-0.00794183780306695,0,0.0
4286,142.67945569101306,crosswalk_bottom,CW4,2,2.115987875389452e-05,94518.5,LOW,0.6166768074035645,1.6215949554035716,0.0,0.0,STABLE,STABLE,1.5235112702804053e-05,8.534662433666655e-06,0.6942003971614695,0,-0.00794183780306695,0,0.0
4287,142.71274534469737,crosswalk_bottom,CW4,2,2.115987875389452e-05,94518.5,LOW,0.6174008846282959,1.6196931765040257,0.0,0.0,STABLE,STABLE,1.53056456319837e-05,8.539648919111667e-06,0.685535573811365,0,-0.00794183780306695,0,0.0
4288,142.7460349983817,crosswalk_bottom,CW4,2,2.115987875389452e-05,94518.5,LOW,0.6139428615570068,1.6288160716844595,0.0,0.0,STABLE,STABLE,1.537617856116335e-05,8.544046342420547e-06,0.676927530696496,0,-0.00794183780306695,0,0.0
4289,142.77932465206604,crosswalk_bottom,CW4,2,2.115987875389452e-05,94518.5,LOW,0.620030403137207,1.6128241372362335,0.0,0.0,STABLE,STABLE,1.5446711490342998e-05,8.547855612718052e-06,0.6683743294693819,0,-0.00794183780306695,0,0.0
4290,142.81261430575034,crosswalk_bottom,CW4,2,2.115987875389452e-05,94518.5,LOW,0.6161458492279053,1.6229923503552022,0.0,0.0,STABLE,STABLE,1.5517244419522647e-05,8.551077516022279e-06,0.6598740712850732,0,-0.00794183780306695,0,0.0
4291,142.84590395943468,crosswalk_bottom,CW4,1,1.0579939376947258e-05,94518.5,LOW,0.6168603897094727,1.6211123565106482,-1.0,-1.0579939376947261e-05,STABLE,STABLE,1.5517244419522644e-05,8.551077516022279e-06,-0.5773898123744388,0,-1.1856054897639767,0,0.0
4292,142.879193613119,crosswalk_bottom,CW4,1,1.0579939376947258e-05,94518.5,LOW,0.6175272464752197,1.6193617459114469,0.0,0.0,STABLE,STABLE,1.5517244419522647e-05,8.551077516022279e-06,-0.5773898123744392,0,-6.327994118528525e-18,0,0.0
4293,142.91248326680332,crosswalk_bottom,CW4,2,2.115987875389452e-05,94518.5,LOW,0.6146030426025391,1.627066465153664,1.0,1.0579939376947261e-05,STABLE,STABLE,1.5587777348702292e-05,8.553712716058955e-06,0.6514248946812329,0,1.1722217751644426,0,0.0
4294,142.94577292048766,crosswalk_bottom,CW4,2,2.115987875389452e-05,94518.5,LOW,0.6186244487762451,1.6164896197979033,0.0,0.0,STABLE,STABLE,1.5658310277881945e-05,8.555761754947146e-06,0.6430249735310168,0,-0.007867260236002977,0,0.0
4295,142.97906257417196,crosswalk_bottom,CW4,2,2.115987875389452e-05,94518.5,LOW,0.616234302520752,1.6227593886114844,0.0,0.0,STABLE,STABLE,1.572884320706159e-05,8.557225053758057e-06,0.6346725150634893,0,-0.007867260236002977,0,0.0
4296,143.0123522278563,crosswalk_bottom,CW4,2,2.115987875389452e-05,94518.5,LOW,0.6132826805114746,1.6305694450167827,0.0,0.0,STABLE,STABLE,1.579937613624124e-05,8.558102912948264e-06,0.626365757946534,0,-0.007867260236002977,0,0.0
4297,143.0456418815406,crosswalk_bottom,CW4,1,1.0579939376947258e-05,94518.5,LOW,0.6210482120513916,1.6101809498764812,-1.0,-1.0579939376947261e-05,STABLE,STABLE,1.579937613624124e-05,8.558102912948264e-06,-0.6098824485268881,0,-1.174576361770327,0,0.0
4298,143.07893153522494,crosswalk_bottom,CW4,1,1.0579939376947258e-05,94518.5,LOW,0.6170108318328857,1.620717090216084,0.0,0.0,STABLE,STABLE,1.579937613624124e-05,8.558102912948264e-06,-0.6098824485268881,0,-6.2691277775079495e-18,0,0.0
4299,143.11222118890927,crosswalk_bottom,CW4,3,3.1739818130841776e-05,94518.5,LOW,0.620011568069458,1.6128731325347998,2.0,2.115987875389452e-05,ACCUMULATING,ACCUMULATING,1.5940441994600537e-05,8.645438696995732e-06,1.8274811365826331,0,2.2917162053432993,0,0.0
4300,143.14551084259358,crosswalk_bottom,CW4,2,2.115987875389452e-05,94518.5,LOW,0.6169092655181885,1.6209839208040178,-1.0,-1.0579939376947256e-05,STABLE,STABLE,1.6010974923780185e-05,8.644569706790633e-06,0.5956229175952711,0,-1.1559855679853253,0,0.0
4301,143.17880049627792,crosswalk_bottom,CW4,2,2.115987875389452e-05,94518.5,LOW,0.6171793937683105,1.6202744454805964,0.0,0.0,STABLE,STABLE,1.6081507852959834e-05,8.643121195628e-06,0.5875621532998412,0,-0.007655533562816734,0,0.0
4302,143.21209014996225,crosswalk_bottom,CW4,1,1.0579939376947258e-05,94518.5,LOW,0.6136009693145752,1.6297236314946717,-1.0,-1.0579939376947261e-05,STABLE,STABLE,1.6081507852959834e-05,8.643121195628e-06,-0.636525666074828,0,-1.143248679797899,0,0.0
4303,143.24537980364656,crosswalk_bottom,CW4,3,3.1739818130841776e-05,94518.5,LOW,0.6166329383850098,1.6217103202742402,2.0,2.115987875389452e-05,ACCUMULATING,ACCUMULATING,1.6222573711319132e-05,8.725015545820945e-06,1.7784775669488635,0,2.232678621657616,0,0.0
4304,143.2786694573309,crosswalk_bottom,CW4,1,1.0579939376947258e-05,94518.5,LOW,0.6207718849182129,1.610897697359072,-2.0,-2.115987875389452e-05,DISPERSING,DISPERSING,1.6222573711319132e-05,8.725015545820945e-06,-0.6467191152541326,0,-2.2102592385598814,0,0.0
4305,143.3119591110152,crosswalk_bottom,CW4,2,2.115987875389452e-05,94518.5,LOW,0.6181418895721436,1.6177515500400166,1.0,1.0579939376947261e-05,STABLE,STABLE,1.6293106640498777e-05,8.721857896438745e-06,0.5579971803235767,0,1.093320163571119,0,0.0
4306,143.34524876469953,crosswalk_bottom,CW4,3,3.1739818130841776e-05,94518.5,LOW,0.6166746616363525,1.6216005978687202,1.0,1.0579939376947256e-05,STABLE,STABLE,1.6434172498858075e-05,8.79960556197709e-06,1.7393558750086562,0,1.0816816227538968,0,0.0
4307,143.37853841838387,crosswalk_bottom,CW4,1,1.0579939376947258e-05,94518.5,LOW,0.6190905570983887,1.6152725777096215,-2.0,-2.115987875389452e-05,DISPERSING,DISPERSING,1.6363639569678426e-05,8.80387314118752e-06,-0.6569495152847042,0,-2.15914894356511,0,0.0
4308,143.41182807206818,crosswalk_bottom,CW4,2,2.115987875389452e-05,94518.5,LOW,0.6207365989685059,1.610989269299935,1.0,1.0579939376947261e-05,STABLE,STABLE,1.6363639569678426e-05,8.80387314118752e-06,0.5447874029190233,0,1.0789172813520005,0,0.0
4309,143.4451177257525,crosswalk_bottom,CW4,1,1.0579939376947258e-05,94518.5,LOW,0.617499828338623,1.6194336485736194,-1.0,-1.0579939376947261e-05,STABLE,STABLE,1.6293106640498777e-05,8.807570037221878e-06,-0.648665550135505,0,-1.067590033524223,0,0.0
4310,143.47840737943682,crosswalk_bottom,CW4,1,1.0579939376947258e-05,94518.5,LOW,0.6147863864898682,1.6265812353287694,0.0,0.0,STABLE,STABLE,1.6222573711319132e-05,8.810696968442102e-06,-0.640429963098549,0,0.00716503378204176,0,0.0
4311,143.51169703312115,crosswalk_bottom,CW4,2,2.115987875389452e-05,94518.5,LOW,0.620086669921875,1.6126777892612825,1.0,1.0579939376947261e-05,STABLE,STABLE,1.6222573711319132e-05,8.810696968442102e-06,0.5603762177112301,0,1.070585749089646,0,0.0
4312,143.5449866868055,crosswalk_bottom,CW4,2,2.115987875389452e-05,94518.5,LOW,0.6183853149414062,1.6171147274005897,0.0,0.0,STABLE,STABLE,1.6222573711319132e-05,8.810696968442102e-06,0.5603762177112301,0,-4.5712745982432286e-18,0,0.0
4313,143.5782763404898,crosswalk_bottom,CW4,3,3.1739818130841776e-05,94518.5,LOW,0.6169202327728271,1.620955103880078,1.0,1.0579939376947256e-05,STABLE,STABLE,1.6293106640498777e-05,8.892456058675032e-06,1.7370579498420984,0,1.0594087284676972,0,0.0
4314,143.61156599417413,crosswalk_bottom,CW4,2,2.115987875389452e-05,94518.5,LOW,0.61199951171875,1.6339882317742096,-1.0,-1.0579939376947256e-05,STABLE,STABLE,1.6293106640498777e-05,8.892456058675032e-06,0.5472922307721683,0,-1.0624442944398875,0,0.0
4315,143.64485564785846,crosswalk_bottom,CW4,3,3.1739818130841776e-05,94518.5,LOW,0.6170213222503662,1.6206895352543975,1.0,1.0579939376947256e-05,STABLE,STABLE,1.6363639569678426e-05,8.97291211792016e-06,1.713621883184944,0,1.0514126742750942,0,0.0
4316,143.67814530154277,crosswalk_bottom,CW4,3,3.1739818130841776e-05,94518.5,LOW,0.6128528118133545,1.631713162971588,0.0,0.0,STABLE,STABLE,1.6434172498858075e-05,9.052099890692285e-06,1.6908392325322825,0,-0.007056460901175133,0,0.0
4317,143.7114349552271,crosswalk_bottom,CW4,3,3.1739818130841776e-05,94518.5,LOW,0.6294107437133789,1.5887876239611507,0.0,0.0,STABLE,STABLE,1.6504705428037724e-05,9.130052377775539e-06,1.6686774700098665,0,-0.007056460901175133,0,0.0
4318,143.7447246089114,crosswalk_bottom,CW4,4,4.231975750778903e-05,94518.5,LOW,0.6162872314453125,1.6226200203025576,1.0,1.0579939376947256e-05,STABLE,STABLE,1.664577128639702e-05,9.362957839253123e-06,2.7420807251482837,1,1.0405295279394007,0,0.6
4319,143.77801426259575,crosswalk_bottom,CW4,3,3.1739818130841776e-05,94518.5,LOW,0.6169381141662598,1.6209081219619836,-1.0,-1.0579939376947256e-05,STABLE,STABLE,1.671630421557667e-05,9.436751230883809e-06,1.5920218248519054,0,-1.0576029700882705,0,0.0
4320,143.81130391628008,crosswalk_bottom,CW4,3,3.1739818130841776e-05,94518.5,LOW,0.6231467723846436,1.6047583720496912,0.0,0.0,STABLE,STABLE,1.6786837144756316e-05,9.509445384576501e-06,1.5724346038453414,0,-0.007003993179392523,0,0.0
4321,143.8445935699644,crosswalk_bottom,CW4,2,2.115987875389452e-05,94518.5,LOW,0.6174657344818115,1.6195230668779024,-1.0,-1.0579939376947256e-05,STABLE,STABLE,1.6786837144756316e-05,9.509445384576501e-06,0.45986295018118506,0,-1.046703508780834,0,0.0
4322,143.87788322364872,crosswalk_bottom,CW4,2,2.115987875389452e-05,94518.5,LOW,0.6180269718170166,1.618052359527242,0.0,0.0,STABLE,STABLE,1.6786837144756316e-05,9.509445384576501e-06,0.45986295018118506,0,-4.4693002551645514e-18,0,0.0
4323,143.91117287733303,crosswalk_bottom,CW4,3,3.1739818130841776e-05,94518.5,LOW,0.6171996593475342,1.6202212442196404,1.0,1.0579939376947256e-05,STABLE,STABLE,1.6857370073935968e-05,9.581065321017294e-06,1.5533187133438335,0,1.0359491228364028,0,0.0
4324,143.94446253101736,crosswalk_bottom,CW4,3,3.1739818130841776e-05,94518.5,LOW,0.6151256561279297,1.6256841021633908,0.0,0.0,STABLE,STABLE,1.6927903003115613e-05,9.651634953916244e-06,1.5346534756493337,0,-0.0069526786767543855,0,0.0
4325,143.9777521847017,crosswalk_bottom,CW4,4,4.231975750778903e-05,94518.5,LOW,0.6171119213104248,1.6204515995680655,1.0,1.0579939376947256e-05,STABLE,STABLE,1.706896886147491e-05,9.866153332417491e-06,2.5593347068048202,1,1.0253355427039788,0,0.6
4326,144.011041838386,crosswalk_bottom,CW4,3,3.1739818130841776e-05,94518.5,LOW,0.6199769973754883,1.6129630683609884,-1.0,-1.0579939376947256e-05,STABLE,STABLE,1.7210034719834205e-05,9.923853587336676e-06,1.4641271440711587,0,-1.053047314128411,0,0.0
4327,144.04433149207034,crosswalk_bottom,CW4,3,3.1739818130841776e-05,94518.5,LOW,0.6172058582305908,1.620204971590525,0.0,0.0,STABLE,STABLE,1.7351100578193506e-05,9.979213005333636e-06,1.4418689675185674,0,-0.013855885712215939,0,0.0
4328,144.07762114575468,crosswalk_bottom,CW4,3,3.1739818130841776e-05,94518.5,LOW,0.6155214309692383,1.6246388016503956,0.0,0.0,STABLE,STABLE,1.74921664365528e-05,1.0032270337642806e-05,1.4201821935389172,0,-0.013855885712215939,0,0.0
4329,144.11091079943898,crosswalk_bottom,CW4,2,2.115987875389452e-05,94518.5,LOW,0.614593505859375,1.6270917125974478,-1.0,-1.0579939376947256e-05,STABLE,STABLE,1.7562699365732446e-05,1.0020531864278148e-05,0.35898088413705215,0,-1.042273839383529,0,0.0
4330,144.14420045312332,crosswalk_bottom,CW4,2,2.115987875389452e-05,94518.5,LOW,0.6160304546356201,1.6232963686697868,0.0,0.0,STABLE,STABLE,1.7633232294912098e-05,1.0008279222382857e-05,0.3523729085310998,0,-0.006902475757506822,0,0.0
4331,144.17749010680762,crosswalk_bottom,CW4,3,3.1739818130841776e-05,94518.5,LOW,0.617840051651001,1.6185418820417772,1.0,1.0579939376947256e-05,STABLE,STABLE,1.7774298153271393e-05,1.0057200226331062e-05,1.3886091221498038,0,1.0179839670072812,0,0.0
4332,144.21077976049196,crosswalk_bottom,CW4,2,2.115987875389452e-05,94518.5,LOW,0.6141366958618164,1.6283019834805712,-1.0,-1.0579939376947256e-05,STABLE,STABLE,1.7844831082451045e-05,1.0043496445301423e-05,0.33006908395873724,0,-1.0348550739286164,0,0.0
4333,144.2440694141763,crosswalk_bottom,CW4,2,2.115987875389452e-05,94518.5,LOW,0.6154632568359375,1.6247923639519029,0.0,0.0,STABLE,STABLE,1.791536401163069e-05,1.0029274586716217e-05,0.3235044283822074,0,-0.00685334486045442,0,0.0
4334,144.2773590678606,crosswalk_bottom,CW4,2,2.115987875389452e-05,94518.5,LOW,0.6165218353271484,1.6220025677912355,0.0,0.0,STABLE,STABLE,1.798589694081034e-05,1.0014532443375569e-05,0.3169375935452395,0,-0.00685334486045442,0,0.0
4335,144.31064872154494,crosswalk_bottom,CW4,3,3.1739818130841776e-05,94518.5,LOW,0.6151492595672607,1.6256217242356277,1.0,1.0579939376947256e-05,STABLE,STABLE,1.8126962799169637e-05,1.005844509880935e-05,1.3533757154257904,0,1.0107882877658856,0,0.0
4336,144.34393837522924,crosswalk_bottom,CW4,3,3.1739818130841776e-05,94518.5,LOW,0.6204948425292969,1.6116169409623815,0.0,0.0,STABLE,STABLE,1.8268028657528934e-05,1.0100183626593358e-05,1.3338162919971264,0,-0.01365930118602549,0,0.0
4337,144.37722802891358,crosswalk_bottom,CW4,4,4.231975750778903e-05,94518.5,LOW,0.6177856922149658,1.618684298781135,1.0,1.0579939376947256e-05,STABLE,STABLE,1.8479627445067877e-05,1.0269099253158492e-05,2.321540524149534,0,1.000558120450582,0,0.0
4338,144.4105176825979,crosswalk_bottom,CW4,4,4.231975750778903e-05,94518.5,LOW,0.6181483268737793,1.6177347030241038,0.0,0.0,STABLE,STABLE,1.8691226232606824e-05,1.0430960673103998e-05,2.2652305972265676,0,-0.020419553478583312,0,0.0
4339,144.44380733628222,crosswalk_bottom,CW4,3,3.1739818130841776e-05,94518.5,LOW,0.6218106746673584,1.6082065502252054,-1.0,-1.0579939376947256e-05,STABLE,STABLE,1.883229209096612e-05,1.0463559002757896e-05,1.2335693846112588,0,-1.0308712630131531,0,0.0
4340,144.47709698996655,crosswalk_bottom,CW4,4,4.231975750778903e-05,94518.5,LOW,0.6174304485321045,1.6196156220954547,1.0,1.0579939376947256e-05,STABLE,STABLE,1.9043890878505068e-05,1.0615383159233016e-05,2.1926544035331546,0,0.9936308831751564,0,0.0
4341,144.5103866436509,crosswalk_bottom,CW4,3,3.1739818130841776e-05,94518.5,LOW,0.6182255744934082,1.6175325661987192,-1.0,-1.0579939376947256e-05,STABLE,STABLE,1.918495673686436e-05,1.0642712079385046e-05,1.1796674851606863,0,-1.0237848543928896,0,0.0
4342,144.5436762973352,crosswalk_bottom,CW4,4,4.231975750778903e-05,94518.5,LOW,0.6230874061584473,1.6049112694563212,1.0,1.0579939376947256e-05,STABLE,STABLE,1.939655552440331e-05,1.07850528296495e-05,2.125460333431737,0,0.9868455614953567,0,0.0
4343,144.57696595101953,crosswalk_bottom,CW4,4,4.231975750778903e-05,94518.5,LOW,0.6112649440765381,1.6359518236576436,0.0,0.0,STABLE,STABLE,1.9608154311942252e-05,1.092141289322399e-05,2.079548078430202,0,-0.020139705336639942,0,0.0
4344,144.61025560470384,crosswalk_bottom,CW4,4,4.231975750778903e-05,94518.5,LOW,0.6136980056762695,1.6294659437552543,0.0,0.0,STABLE,STABLE,1.98197530994812e-05,1.1052013641980984e-05,2.035828504847456,0,-0.020139705336639942,0,0.0
4345,144.64354525838817,crosswalk_bottom,CW4,4,4.231975750778903e-05,94518.5,LOW,0.6188249588012695,1.615965849110397,0.0,0.0,STABLE,STABLE,2.003135188702014e-05,1.1177056965636999e-05,1.9941211438120856,0,-0.020139705336639942,0,0.0
4346,144.6768349120725,crosswalk_bottom,CW4,4,4.231975750778903e-05,94518.5,LOW,0.6183855533599854,1.6171141039219308,0.0,0.0,STABLE,STABLE,2.0242950674559088e-05,1.1296727410890352e-05,1.9542656939696803,0,-0.020139705336639942,0,0.0
4347,144.7101245657568,crosswalk_bottom,CW4,4,4.231975750778903e-05,94518.5,LOW,0.6194088459014893,1.6144425553764854,0.0,0.0,STABLE,STABLE,2.0454549462098034e-05,1.1411194016891242e-05,1.916119208325208,0,-0.020139705336639942,0,0.0
4348,144.74341421944115,crosswalk_bottom,CW4,3,3.1739818130841776e-05,94518.5,LOW,0.6172716617584229,1.6200322515232568,-1.0,-1.0579939376947256e-05,STABLE,STABLE,2.059561532045733e-05,1.141909134154387e-05,0.9759272850231656,0,-1.0168426049700447,0,0.0
4349,144.77670387312546,crosswalk_bottom,CW4,3,3.1739818130841776e-05,94518.5,LOW,0.618558406829834,1.6166622083839868,0.0,0.0,STABLE,STABLE,2.0736681178816626e-05,1.1425229931196687e-05,0.9630560626163848,0,-0.013379507960132174,0,0.0
4350,144.8099935268098,crosswalk_bottom,CW4,3,3.1739818130841776e-05,94518.5,LOW,0.6225528717041016,1.606289273492097,0.0,0.0,STABLE,STABLE,2.0877747037175927e-05,1.14296126195819e-05,0.9503446402948333,0,-0.013379507960132174,0,0.0
4351,144.84328318049413,crosswalk_bottom,CW4,4,4.231975750778903e-05,94518.5,LOW,0.6190526485443115,1.6153714911833068,1.0,1.0579939376947256e-05,STABLE,STABLE,2.108934582471487e-05,1.1531040545666175e-05,1.841153155172401,0,0.980197375048153,0,0.0
4352,144.87657283417843,crosswalk_bottom,CW4,4,4.231975750778903e-05,94518.5,LOW,0.615717887878418,1.6241204286685655,0.0,0.0,STABLE,STABLE,2.1300944612253817e-05,1.162770821831176e-05,1.8076488075641581,0,-0.020004028062207208,0,0.0
4353,144.90986248786277,crosswalk_bottom,CW4,4,4.231975750778903e-05,94518.5,LOW,0.623725175857544,1.6032702201336115,0.0,0.0,STABLE,STABLE,2.151254339979276e-05,1.171973342985661e-05,1.7753999468101254,0,-0.020004028062207208,0,0.0
4354,144.9431521415471,crosswalk_bottom,CW4,4,4.231975750778903e-05,94518.5,LOW,0.6190731525421143,1.6153179893097884,0.0,0.0,STABLE,STABLE,2.1724142187331706e-05,1.1807224730473645e-05,1.7443231403313126,0,-0.020004028062207208,0,0.0
4355,144.9764417952314,crosswalk_bottom,CW4,4,4.231975750778903e-05,94518.5,LOW,0.6167445182800293,1.6214169244483756,0.0,0.0,STABLE,STABLE,2.193574097487065e-05,1.1890282205112897e-05,1.7143425346248826,0,-0.020004028062207208,0,0.0
4356,145.00973144891574,crosswalk_bottom,CW4,4,4.231975750778903e-05,94518.5,LOW,0.6213209629058838,1.6094741038883595,0.0,0.0,STABLE,STABLE,2.2147339762409593e-05,1.1968998158193799e-05,1.6853889923585377,0,-0.020004028062207208,0,0.0
4357,145.04302110260005,crosswalk_bottom,CW4,4,4.231975750778903e-05,94518.5,LOW,0.6176528930664062,1.6190323258025865,0.0,0.0,STABLE,STABLE,2.228840562076889e-05,1.2081448155815694e-05,1.658025729090893,0,-0.01337950796013217,0,0.0
4358,145.0763107562844,crosswalk_bottom,CW4,4,4.231975750778903e-05,94518.5,LOW,0.6139833927154541,1.6287085479255663,0.0,0.0,STABLE,STABLE,2.2429471479128185e-05,1.2191217983092625e-05,1.6315257471604285,0,-0.01337950796013217,0,0.0
4359,145.10960040996872,crosswalk_bottom,CW4,4,4.231975750778903e-05,94518.5,LOW,0.6154880523681641,1.6247269076180766,0.0,0.0,STABLE,STABLE,2.2570537337487482e-05,1.2298379406234886e-05,1.6058392344189125,0,-0.01337950796013217,0,0.0
4360,145.14289006365303,crosswalk_bottom,CW4,3,3.1739818130841776e-05,94518.5,LOW,0.6199469566345215,1.6130412276376926,-1.0,-1.0579939376947256e-05,STABLE,STABLE,2.2570537337487486e-05,1.2298379406234886e-05,0.7455682159802094,0,-1.003372690856568,0,0.0
